data,y,y_pred
2023-08-13,18,12.885271
2023-08-20,34,13.558096
2023-08-27,24,28.523306
2023-09-03,12,22.19098
2023-09-10,16,15.040471
2023-09-17,15,15.9459305
2023-09-24,5,11.417085
2023-10-01,12,8.008438
2023-10-08,10,10.160559
2023-10-15,9,7.3429775
2023-10-22,8,8.014083
2023-10-29,8,6.379058
2023-11-05,6,6.935503
2023-11-12,4,4.797589
2023-11-19,2,3.2259047
2023-11-26,2,3.8339596
2023-12-03,4,2.8579736
2023-12-10,4,1.6688108
2023-12-17,0,2.22048
2023-12-24,1,2.6404314
2023-12-31,4,2.0716221
2024-01-07,14,3.1513193
2024-01-14,8,11.838048
2024-01-21,20,8.37604
2024-01-28,19,15.336691
2024-02-04,17,19.166391
2024-02-11,32,14.475615
2024-02-18,87,24.510479
2024-02-25,163,57.344536
2024-03-03,216,140.66772
2024-03-10,478,201.5155
2024-03-17,481,132.12276
2024-03-24,504,205.88438
2024-03-31,593,207.64413
2024-04-07,443,127.37995
2024-04-14,356,159.64268
2024-04-21,309,403.6102
2024-04-28,338,397.66122
2024-05-05,350,412.7829
2024-05-12,272,412.8841
2024-05-19,216,412.93933
2024-05-26,220,424.09427
2024-06-02,192,396.90106
2024-06-09,139,346.73883
2024-06-16,117,161.0166
2024-06-23,98,148.393
2024-06-30,96,145.4479
2024-07-07,65,152.49661
2024-07-14,71,51.151245
2024-07-21,37,43.12781
2024-07-28,46,29.863693
2024-08-04,35,33.41544
2024-08-11,33,28.253424
2024-08-18,33,32.785748
2024-08-25,12,30.473604
2024-09-01,20,15.344323
2024-09-08,15,22.823158
2024-09-15,13,9.28166
2024-09-22,13,12.663447
2024-09-29,3,11.376179
2024-10-06,10,9.482194
2024-10-13,11,7.4313307
2024-10-20,9,10.209717
2024-10-27,10,10.095847
2024-11-03,4,7.608387
2024-11-10,4,7.1505337
2024-11-17,4,4.5993905
2024-11-24,1,3.3453748
2024-12-01,3,2.3253894
2024-12-08,4,1.6575289
2024-12-15,5,3.3204677
2024-12-22,4,3.6650126
2024-12-29,8,2.841701
2025-01-05,13,6.8860326
2025-01-12,22,8.635873
2025-01-19,14,20.18673
2025-01-26,9,15.723655
2025-02-02,19,11.980486
2025-02-09,29,16.87071
2025-02-16,19,31.80635
2025-02-23,14,22.139215
2025-03-02,16,18.652925
2025-03-09,25,20.305838
2025-03-16,21,16.998262
2025-03-23,22,22.083296
2025-03-30,20,20.525452
2025-04-06,19,21.981321
2025-04-13,15,17.224707
2025-04-20,19,14.837119
2025-04-27,19,20.261442
2025-05-04,17,19.259869
2025-05-11,6,20.768969
2025-05-18,7,17.564306
2025-05-25,10,14.390754
2025-06-01,21,10.89946
2025-06-08,6,18.39557
2025-06-15,7,9.885281
2025-06-22,19,13.457104
2025-06-29,12,18.138956
2025-07-06,14,10.29476
2025-07-13,13,15.090635
2025-07-20,4,11.444315
2025-07-27,6,13.752657
2025-08-03,17,4.8438997
2025-08-10,8,15.358428
2025-08-17,7,9.6451845
2025-08-24,6,10.421889
2025-08-31,9,7.102262
2025-09-07,11,10.021394
2025-09-14,9,10.394617
2025-09-21,5,9.1527815
2025-09-28,5,4.390041
2025-10-05,8,4.815951
2025-10-12,8,7.147218
2025-10-19,9,6.5154095
2025-10-26,15,8.025447
2025-11-02,12,12.553773
2025-11-09,6,9.530852
2025-11-16,10,8.376105
2025-11-23,8,7.5960445
2025-11-30,6,6.275659
2025-12-07,5,7.1902947
2025-12-14,4,4.57917
2025-12-21,3,4.9749813
2025-12-28,7,2.992702
2026-01-04,7,9.587188
2026-01-11,6,6.7313643
2026-01-18,7,5.9572926
2026-01-25,6,6.2946177
2026-02-01,7,7.063085
2026-02-08,5,11.118316
2026-02-15,9,7.0745773
2026-02-22,4,8.032493
2026-03-01,16,5.552224
2026-03-08,21,14.807056
2026-03-15,29,19.678104
2026-03-22,26,45.243904
2026-03-29,12,29.5877
2026-04-05,31,12.467416
2026-04-12,26,30.633146
2026-04-19,39,16.935034
2026-04-26,46,35.487648
2026-05-03,68,35.34144
2026-05-10,97,50.57107
2026-05-17,99,136.97124
2026-05-24,63,105.60931
2026-05-31,80,64.82451
2026-06-07,94,51.68182
2026-06-14,60,140.7446
2026-06-21,42,62.3293
2026-06-28,52,43.364117
2026-07-05,49,32.926903
2026-07-12,58,40.208656
2026-07-19,42,39.607327
2026-07-26,40,42.250504
