data,y,y_pred
2023-01-08,0,-0.027995148405368986
2023-01-15,2,0.07975657451785612
2023-01-22,0,0.270692417562052
2023-01-29,0,0.26263281780991343
2023-02-05,1,0.337958925457727
2023-02-12,0,0.4152976559213183
2023-02-19,2,0.3757684368729982
2023-02-26,3,0.5194514828765295
2023-03-05,3,0.5477402473561791
2023-03-12,2,0.4872210135726994
2023-03-19,5,0.6543569718396489
2023-03-26,8,0.5550481894622494
2023-04-02,13,6.03504485573282
2023-04-09,23,6.6407373693567635
2023-04-16,30,5.810697468660708
2023-04-23,21,4.3619872180962975
2023-04-30,33,3.528919254875685
2023-05-07,37,3.0533150438842243
2023-05-14,72,27.701626395082265
2023-05-21,46,27.008010120390917
2023-05-28,97,22.574691737396293
2023-06-04,57,17.151980147542684
2023-06-11,41,13.09093940523801
2023-06-18,39,10.275240558288356
2023-06-25,55,22.197174218363845
2023-07-02,51,16.02486801912424
2023-07-09,44,14.692876100930576
2023-07-16,31,12.43244913309915
2023-07-23,15,9.723700937107
2023-07-30,12,7.565332321576962
2023-08-06,8,3.67214009216829
2023-08-13,12,4.475333682878002
2023-08-20,9,5.307647736866708
2023-08-27,9,4.349090510736297
2023-09-03,6,3.291130014307999
2023-09-10,14,2.6060360017250725
2023-09-17,11,8.79314893146782
2023-09-24,3,10.03987498385731
2023-10-01,5,9.222756999396669
2023-10-08,6,6.868061293772092
2023-10-15,3,5.096081444244474
2023-10-22,4,4.237938083570689
2023-10-29,5,4.400577226116544
2023-11-05,2,3.64166261180634
2023-11-12,5,2.600661749105332
2023-11-19,2,2.0884953058758495
2023-11-26,2,1.8682369220850097
2023-12-03,4,1.6062080194549204
2023-12-10,5,2.550873906660427
2023-12-17,1,2.7072713091304985
2023-12-24,0,2.3907393542018482
2023-12-31,2,1.9512577829292055
2024-01-07,4,1.5796774711756933
2024-01-14,4,1.39945654078178
2024-01-21,9,4.7855518748841455
2024-01-28,10,4.729249007433676
2024-02-04,12,3.7761713291909906
2024-02-11,22,2.840100107071589
2024-02-18,63,2.495496568765351
2024-02-25,78,2.0864274178345465
2024-03-03,132,68.60798434393213
2024-03-10,170,68.39349543975543
2024-03-17,224,54.686649763687534
2024-03-24,215,39.65154159071038
2024-03-31,112,30.22676415403818
2024-04-07,29,24.62718500505634
2024-04-14,33,17.394777498541682
2024-04-21,56,-24.907877551498828
2024-04-28,59,-25.64838886350815
2024-05-05,45,-11.562532524544851
2024-05-12,28,-5.397186649425414
2024-05-19,15,-5.359570747231666
2024-05-26,21,-4.333629652321854
2024-06-02,21,-7.474977350127353
2024-06-09,24,-2.4992866009267334
2024-06-16,12,0.024870479343243712
2024-06-23,12,-0.07555212623995744
2024-06-30,19,-0.2614028484685147
2024-07-07,17,9.35129179188527
2024-07-14,9,13.249838406022073
2024-07-21,4,13.083041022761934
2024-07-28,7,9.596929778744943
2024-08-04,7,6.9175956826276
2024-08-11,8,5.691939986865971
2024-08-18,15,9.284502731050956
2024-08-25,8,9.584770138020147
2024-09-01,6,7.302281081781173
2024-09-08,8,5.46161835000402
2024-09-15,9,4.387949255712125
2024-09-22,5,3.759585761545466
2024-09-29,2,6.793251496390241
2024-10-06,7,5.33816686802105
2024-10-13,6,3.7501366193912604
2024-10-20,4,2.9078420339801716
2024-10-27,8,2.63060655635166
2024-11-03,2,2.293826950381502
2024-11-10,6,2.96506326727576
2024-11-17,8,1.3844403611741227
2024-11-24,2,0.9218543948604755
2024-12-01,4,0.8915310657294602
2024-12-08,1,1.009946357792955
2024-12-15,1,0.9482606033327112
2024-12-22,1,0.16089934320755972
2024-12-29,1,0.42570844926094675
2025-01-05,3,0.7791434841339612
2025-01-12,0,0.9810829877081128
2025-01-19,0,0.8433674567561773
2025-01-26,0,0.8743258028710993
2025-02-02,0,-0.4421974371139036
2025-02-09,1,-0.06538595012440462
2025-02-16,1,0.6111958599626376
2025-02-23,0,0.9249453979684353
2025-03-02,2,1.3213771553865075
2025-03-09,2,1.494563820682222
2025-03-16,1,2.2661116294674333
2025-03-23,1,2.661754874019202
2025-03-30,0,2.0717707987282283
2025-04-06,2,1.3692454041280757
2025-04-13,1,1.2159998113118253
2025-04-20,1,1.3777551208251693
2025-04-27,0,1.6597493973311448
2025-05-04,1,1.1773048279187202
2025-05-11,4,0.9238166212957541
2025-05-18,0,0.9294296267436235
2025-05-25,0,1.083907170160038
2025-06-01,1,1.1182280661286244
2025-06-08,2,-0.25742702884900814
2025-06-15,0,-0.07872366666641595
2025-06-22,1,0.47285962795979586
2025-06-29,2,0.7017174371471009
2025-07-06,1,0.719364144086706
2025-07-13,0,0.8235625464487761
2025-07-20,1,0.5823432125043221
2025-07-27,1,0.23821281451330534
2025-08-03,0,0.2146438892177306
2025-08-10,0,0.5095825231412278
2025-08-17,0,0.6652307520153409
