data_iniSE,casos,umidmed,tempmed
2012-08-26,0,66.7543291428571,24.5656114285714
2012-09-02,0,63.5216445714286,24.9014037142857
2012-09-09,0,71.6324397142857,25.1753248571429
2012-09-16,0,67.2678571428571,25.4375
2012-09-23,0,69.3490362857143,24.979403
2012-09-30,0,66.5198737142857,24.9307317142857
2012-10-07,0,71.9944777142857,24.8508014285714
2012-10-14,0,67.0688621428571,25.8918308571429
2012-10-21,0,68.1576171428571,26.1715078571429
2012-10-28,0,71.4802628571429,26.222899
2012-11-04,0,75.0591368571429,25.8660798571429
2012-11-11,0,75.0136808571429,26.2288307142857
2012-11-18,0,73.2092645714286,26.755866
2012-11-25,0,71.9776785714286,26.8482142857143
2012-12-02,0,67.7559734285714,26.9860221428571
2012-12-09,0,70.3001157142857,27.3100517142857
2012-12-16,0,65.0240648571429,27.1689965714286
2012-12-23,0,66.84159,27.8065954285714
2012-12-30,0,66.0529227142857,27.8109207142857
2013-01-06,0,64.5250552857143,28.0021354285714
2013-01-13,0,71.5711465714286,27.714456
2013-01-20,0,75.2612734285714,27.5481607142857
2013-01-27,0,70.5084971428571,27.7164458571429
2013-02-03,0,66.5692814285714,28.4538034285714
2013-02-10,0,61.6061085714286,28.5325065714286
2013-02-17,0,67.0508087142857,28.06829
2013-02-24,0,68.5911581428571,28.2079492857143
2013-03-03,0,65.2098214285714,28.71875
2013-03-10,0,69.3040042857143,28.2684721428571
2013-03-17,0,70.6946428571429,28.1340727142857
2013-03-24,0,67.1829005714286,28.567776
2013-03-31,0,68.1010011428571,28.2805194285714
2013-04-07,0,66.4863094285714,28.746726
2013-04-14,0,74.8459735714286,27.5690707142857
2013-04-21,0,69.989918,26.5824651428571
2013-04-28,0,72.8516742857143,26.5961845714286
2013-05-05,0,70.8825042857143,26.9238317142857
2013-05-12,0,73.1921271428571,26.8317958571429
2013-05-19,0,74.0146448571429,26.0956897142857
2013-05-26,0,74.8116031428571,26.4557524285714
2013-06-02,0,77.2489128571429,26.161986
2013-06-09,0,73.70277,26.0472695714286
2013-06-16,0,80.8358834285714,24.943745
2013-06-23,0,70.2117491428571,25.9425018571429
2013-06-30,0,68.9040608571429,26.1756801428571
2013-07-07,0,69.38621,25.5289111428571
2013-07-14,0,71.7380471428571,25.3479262857143
2013-07-21,0,73.9115181428571,25.0632028571429
2013-07-28,0,67.9300197142857,25.3746194285714
2013-08-04,0,77.2971284285714,24.9614068571429
2013-08-11,0,76.5933162857143,25.0393802857143
2013-08-18,0,77.9322165714286,24.4871468571429
2013-08-25,0,79.4392754285714,24.9861204285714
2013-09-01,0,76.9359905714286,25.1775761428571
2013-09-08,0,74.4992272857143,25.112556
2013-09-15,0,76.3109951428571,25.7013312857143
2013-09-22,0,78.1461505714286,25.5211981428571
2013-09-29,0,73.2712454285714,26.100125
2013-10-06,0,77.7106594285714,25.4234981428571
2013-10-13,0,77.6363091428571,25.6276785714286
2013-10-20,0,75.0134505714286,26.3682891428571
2013-10-27,0,78.4440471428571,26.3887192857143
2013-11-03,0,80.6842448571429,25.3039147142857
2013-11-10,0,77.6628391428571,26.5848214285714
2013-11-17,0,76.614678,26.1597027142857
2013-11-24,0,83.251872,26.2987992857143
2013-12-01,0,80.7962277142857,26.9867512857143
2013-12-08,0,80.7577562857143,26.7700847142857
2013-12-15,0,84.3557691428571,26.254897
2013-12-22,0,84.4516134285714,26.6651787142857
2013-12-29,0,77.9722071428571,26.9629897142857
2014-01-05,0,74.3219142857143,26.9402492857143
2014-01-12,0,74.4528614285714,27.4549924285714
2014-01-19,0,75.471758,27.41991
2014-01-26,0,71.4953442857143,27.6664791428571
2014-02-02,0,76.4830877142857,26.9794578571429
2014-02-09,0,72.8238328571429,27.6035042857143
2014-02-16,0,74.7421371428571,27.8135384285714
2014-02-23,0,80.04143,26.952462
2014-03-02,0,78.0438128571429,27.1179952857143
2014-03-09,0,75.5573814285714,27.5248394285714
2014-03-16,0,73.7230377142857,28.0672692857143
2014-03-23,0,75.4379508571429,28.1502102857143
2014-03-30,0,75.7819865714286,28.0170797142857
2014-04-06,0,77.7995291428571,27.9682794285714
2014-04-13,0,75.3134162857143,28.0086518571429
2014-04-20,0,74.3018714285714,27.7877554285714
2014-04-27,0,70.30866,27.046494
2014-05-04,0,76.9319485714286,26.7176815714286
2014-05-11,0,78.4481545714286,25.9624047142857
2014-05-18,0,84.0132035714286,26.0557375714286
2014-05-25,0,80.2876,25.8684434285714
2014-06-01,0,72.3139408571429,26.0112322857143
2014-06-08,0,79.6478168571429,25.5535158571429
2014-06-15,0,74.6244541428571,25.7862208571429
2014-06-22,0,78.9965137142857,24.943471
2014-06-29,0,75.049912,25.5109394285714
2014-07-06,0,74.3413008571429,25.1735311428571
2014-07-13,0,76.4193705714286,25.0206434285714
2014-07-20,0,80.5350398571429,24.8604005714286
2014-07-27,0,81.7593068571429,24.4660305714286
2014-08-03,0,74.6704214285714,24.6732082857143
2014-08-10,0,75.0494694285714,24.2917158571429
2014-08-17,0,71.0514885714286,25.0556547142857
2014-08-24,0,76.918636,24.469326
2014-08-31,0,77.3951625714286,25.0017281428571
2014-09-07,0,71.9711731428571,24.5566052857143
2014-09-14,0,74.4737155714286,24.665963
2014-09-21,0,76.1206908571429,24.7383804285714
2014-09-28,0,72.849678,25.1730325714286
2014-10-05,0,62.9758455714286,25.0014688571429
2014-10-12,0,70.2582762857143,25.7250577142857
2014-10-19,0,66.917542,26.0072167142857
2014-10-26,0,70.6002428571429,26.4357414285714
2014-11-02,0,71.81234,25.6270242857143
2014-11-09,0,74.1591611428571,26.5557315714286
2014-11-16,0,79.3890202857143,24.5727901428571
2014-11-23,0,72.6320757142857,26.1962078571429
2014-11-30,0,68.0468028571429,26.328485
2014-12-07,0,72.2887385714286,26.4583812857143
2014-12-14,0,80.45598,25.5228532857143
2014-12-21,0,73.1419928571429,26.4480128571429
2014-12-28,0,68.8264694285714,26.7587844285714
2015-01-04,0,72.2313378571429,26.3636178571429
2015-01-11,0,68.1014737142857,27.226207
2015-01-18,0,68.2512045714286,27.2193825714286
2015-01-25,0,68.5227112857143,27.4216672857143
2015-02-01,0,68.6162157142857,27.6203915714286
2015-02-08,0,69.4419758571429,27.5194694285714
2015-02-15,0,72.8478,27.0195354285714
2015-02-22,0,75.4448234285714,26.2898837142857
2015-03-01,0,70.5304935714286,27.2439815714286
2015-03-08,0,67.6866362857143,27.5774172857143
2015-03-15,0,66.2953457142857,27.8152767142857
2015-03-22,0,70.5506211428571,27.638903
2015-03-29,0,63.1960828571429,27.41754
2015-04-05,0,73.1428798571429,27.194317
2015-04-12,0,69.9063165714286,27.614179
2015-04-19,0,73.4424248571429,27.6243288571429
2015-04-26,0,80.2065948571429,25.5124037142857
2015-05-03,0,76.4100342857143,26.2576924285714
2015-05-10,0,79.0923028571429,25.8918162857143
2015-05-17,0,73.2592574285714,26.0750967142857
2015-05-24,0,73.1597571428571,26.1731411428571
2015-05-31,0,74.5224214285714,25.970449
2015-06-07,0,76.4171134285714,25.4421212857143
2015-06-14,0,72.1217928571429,25.5232268571429
2015-06-21,0,73.1614114285714,24.9407468571429
2015-06-28,0,73.7072654285714,24.9338085714286
2015-07-05,0,77.4641278571429,24.8107645714286
2015-07-12,0,72.121432,24.7833357142857
2015-07-19,0,71.5739971428571,24.268544
2015-07-26,0,68.8141851428571,24.8349655714286
2015-08-02,0,64.5852835714286,24.3042261428571
2015-08-09,0,66.7274482857143,24.2313731428571
2015-08-16,0,71.2739908571429,24.2462948571429
2015-08-23,0,72.2026885714286,24.7179692857143
2015-08-30,0,70.5063771428571,24.666454
2015-09-06,0,72.8220328571429,25.2074921428571
2015-09-13,0,70.8057285714286,25.3640422857143
2015-09-20,0,70.0625,25.7857142857143
2015-09-27,0,70.8660714285714,25.8883928571429
2015-10-04,0,70.5660385714286,26.0537591428571
2015-10-11,0,66.4513242857143,26.6923961428571
2015-10-18,0,68.2241592857143,26.8843452857143
2015-10-25,0,67.5125285714286,26.9114344285714
2015-11-01,0,67.490625,27.195572875
2015-11-08,0,66.1116071428571,27.2142857142857
2015-11-15,0,72.06873,27.4336104285714
2015-11-22,0,72.2767857142857,27.6684908571429
2015-11-29,0,71.6357917142857,27.1692205714286
2015-12-06,0,77.8780422857143,26.5711567142857
2015-12-13,0,77.172122,25.686508
2015-12-20,1,71.1857118571429,26.5650788571429
2015-12-27,2,72.9195464285714,26.6177032857143
2016-01-03,4,80.2885308571429,26.160778
2016-01-10,13,81.4736571428571,26.2054534285714
2016-01-17,5,82.8487105714286,24.956845
2016-01-24,17,79.5823407142857,26.2782737142857
2016-01-31,19,68.9739257142857,27.9754224285714
2016-02-07,19,67.2182542857143,28.3427578571429
2016-02-14,59,77.8387091428571,26.674603
2016-02-21,63,76.7348948571429,27.1985478571429
2016-02-28,39,75.7392857142857,27.24724
2016-03-06,28,71.3368511428571,27.2800322857143
2016-03-13,31,69.1237822857143,27.5296265714286
2016-03-20,20,72.8890417142857,27.5333602857143
2016-03-27,24,76.1015962857143,26.755682
2016-04-03,13,75.5478908571429,27.0495131428571
2016-04-10,7,68.4621858571429,27.8988775714286
2016-04-17,6,67.8887477142857,26.8722797142857
2016-04-24,11,73.4446808571429,26.1008992857143
2016-05-01,5,81.2258397142857,25.0068544285714
2016-05-08,4,70.2577102857143,25.9618505714286
2016-05-15,2,80.9021911428571,24.6826877142857
2016-05-22,0,78.288798,25.2827108571429
2016-05-29,3,81.878928,24.1885207142857
2016-06-05,7,84.616882,24.1810062857143
2016-06-12,4,71.2029211428572,24.9235662857143
2016-06-19,6,72.1095228571428,24.8913417142857
2016-06-26,6,71.8039475714286,24.4750104285714
2016-07-03,4,76.8825477142857,24.1694808571429
2016-07-10,2,75.4796621428571,23.1550328571429
2016-07-17,1,75.1935868571429,23.9492697142857
2016-07-24,1,70.3403242857143,24.4462035714286
2016-07-31,0,71.155168,24.1984574285714
2016-08-07,3,75.0710217142857,22.9504874285714
2016-08-14,1,78.3603885714286,23.2589285714286
2016-08-21,1,77.7303834285714,23.6492808571429
2016-08-28,2,75.1229294285714,23.946298
2016-09-04,3,67.8265697142857,24.3530845714286
2016-09-11,2,75.9409091428571,24.0438311428571
2016-09-18,5,78.4789697142857,23.9813994285714
2016-09-25,3,80.6716737142857,24.6964285714286
2016-10-02,4,80.7365251428571,24.8620547142857
2016-10-09,1,77.169238,25.3092531428571
2016-10-16,0,78.998017,24.7504951428571
2016-10-23,0,74.5873011428571,25.0666664285714
2016-10-30,0,76.5196087142857,25.1886088571429
2016-11-06,2,76.8759992857143,25.296286
2016-11-13,2,78.2581284285714,26.0693798571429
2016-11-20,1,81.0576385714286,24.7574405714286
2016-11-27,1,79.1841148571429,25.0636454285714
2016-12-04,3,78.0532821428571,25.7767215714286
2016-12-11,0,76.3169658571429,25.7574405714286
2016-12-18,0,76.408758,25.7372025714286
2016-12-25,2,74.2534724285714,26.1309522857143
2017-01-01,0,73.6007582857143,25.9721425714286
2017-01-08,3,75.2193178571429,25.7078982857143
2017-01-15,0,72.2326391428571,26.0173608571429
2017-01-22,0,71.0982142857143,26.5848214285714
2017-01-29,0,74.2579371428571,26.1220237142857
2017-02-05,0,72.2388734285714,26.606009
2017-02-12,0,71.9588284285714,26.3298612857143
2017-02-19,0,73.3383022857143,26.4192725714286
2017-02-26,0,74.5619778571429,26.4790134285714
2017-03-05,0,70.5985577142857,26.5607501428571
2017-03-12,0,77.1370128571429,25.9348911428571
2017-03-19,1,75.2384914285714,26.7919178571429
2017-03-26,0,78.6465085714286,26.3357954285714
2017-04-02,0,79.3608762857143,25.9771914285714
2017-04-09,0,74.9139694285714,26.7655557142857
2017-04-16,0,81.5408194285714,25.4468617142857
2017-04-23,1,77.9899348571429,26.5604165714286
2017-04-30,0,76.627006,25.5090742857143
2017-05-07,0,77.9846942857143,24.4800845714286
2017-05-14,0,86.580938,23.5659902857143
2017-05-21,0,75.5067094285714,24.2709957142857
2017-05-28,0,84.1070728571429,22.7887447142857
2017-06-04,0,84.9827251428571,23.0864151428571
2017-06-11,0,72.3656751428571,24.0909721428571
2017-06-18,0,71.9541127142857,23.4148631428571
2017-06-25,0,76.8739162857143,22.8476548571429
2017-07-02,0,69.5253967142857,22.5603175714286
2017-07-09,1,75.9795101428571,22.3204908571429
2017-07-16,1,76.2503622857143,22.0461762857143
2017-07-23,0,70.1343434285714,22.5222584285714
2017-07-30,0,80.5507935714286,20.6320345714286
2017-08-06,0,78.2085491428571,21.400397
2017-08-13,0,66.0793651428571,23.8398267142857
2017-08-20,0,71.19091,24.6437228571429
2017-08-27,0,63.1981808,23.9692642857143
2017-09-03,0,77.8521588,23.2563636
2017-09-10,0,75.48142590482212,26.24781485048979
2017-09-17,0,75.48142590482212,26.24781485048979
2017-09-24,0,75.48142590482212,26.24781485048979
2017-10-01,0,75.48142590482212,26.24781485048979
2017-10-08,0,75.48142590482212,26.24781485048979
2017-10-15,0,75.48142590482212,26.24781485048979
2017-10-22,0,75.48142590482212,26.24781485048979
2017-10-29,0,75.48142590482212,26.24781485048979
2017-11-05,0,75.48142590482212,26.24781485048979
2017-11-12,0,76.425383,25.229167
2017-11-19,0,79.1923931428571,26.3095237142857
2017-11-26,0,75.7460757142857,26.4761905714286
2017-12-03,0,86.0314912857143,25.6292517142857
2017-12-10,0,81.8501365714286,25.8168828571429
2017-12-17,0,78.2988792857143,26.1464285714286
2017-12-24,0,76.6821505714286,25.6535714285714
2017-12-31,0,86.3496794285714,25.4857142857143
2018-01-07,0,76.7512887142857,26.9357142857143
2018-01-14,0,77.7829528571429,26.4559522857143
2018-01-21,0,76.4312257142857,26.5321425714286
2018-01-28,0,80.9138161428571,26.2464282857143
2018-02-04,0,84.17588,26.3023808571429
2018-02-11,0,81.8889787142857,25.8142857142857
2018-02-18,0,78.2169372857143,26.3349565714286
2018-02-25,0,75.9673764285714,27.0059525714286
2018-03-04,0,82.7870605714286,26.4025971428571
2018-03-11,0,85.155185,26.2088742857143
2018-03-18,0,79.435445,26.655844
2018-03-25,0,79.8106135714286,25.974026
2018-04-01,0,77.3070672857143,26.4025971428571
2018-04-04,0,78.3492058571429,26.7142857142857
2018-04-15,0,79.0733507142857,26.8647185714286
2018-04-22,0,80.3263534285714,26.8273811428571
2018-04-29,0,77.009025,27.8095237142857
2018-05-06,0,77.8792648571429,26.9404762857143
2018-05-13,0,76.9427158571429,27.3511902857143
2018-05-20,0,78.9586705714286,26.6076837142857
2018-05-27,0,79.2464337142857,25.7402597142857
2018-06-03,0,84.7810702857143,25.467532
2018-06-10,0,77.4057285714286,26.0
2018-06-17,0,75.3478942857143,25.8051948571429
2018-06-24,0,80.2174165714286,24.818182
2018-07-01,0,78.7171637142857,25.1850645714286
2018-07-08,0,80.070745,24.327922
2018-07-15,0,70.5132405714286,25.8571425714286
2018-07-22,0,66.2105688571429,26.2440477142857
2018-07-29,0,71.5632208571429,25.785714
2018-08-05,0,75.6728644285714,25.8571425714286
2018-08-12,0,79.1544662857143,25.8269481428571
2018-08-19,0,80.9175778571429,24.8160174285714
2018-08-26,0,76.8402271428571,24.7175325714286
2018-09-02,0,79.0637362857143,24.7056274285714
2018-09-09,0,72.1698498571429,25.0119045714286
2018-09-16,0,81.3181692857143,25.5725111428571
2018-09-23,0,77.7591668571429,26.0227271428571
2018-09-30,0,75.5849494285714,26.3160177142857
2018-10-07,1,71.72735,27.0773808571429
2018-10-14,0,79.394073,26.9656592857143
2018-10-21,0,84.3361477142857,25.7911257142857
2018-10-28,0,82.9484085714286,26.4437231428571
2018-11-04,0,81.3933322857143,26.2324674285714
2018-11-11,0,80.8984712857143,26.7272728571429
2018-11-18,0,79.3545555714286,26.7766234285714
2018-11-25,0,86.0560108571429,25.3071428571429
2018-12-02,0,89.8585022857143,26.0785714285714
2018-12-09,0,76.1627035714286,28.0833334285714
2018-12-16,0,72.3174412857143,27.5357142857143
2018-12-23,0,80.8372208571429,26.8738097142857
2018-12-30,0,82.3346027142857,26.7714285714286
2019-01-06,0,76.6442201428571,27.2571428571429
2019-01-13,0,73.264528,28.1809525714286
2019-01-20,1,72.1157902857143,28.8095237142857
2019-01-27,0,72.9151462857143,28.9583328571429
2019-02-03,1,75.3276837142857,28.6626981428571
2019-02-10,0,80.650405,27.8428571428571
2019-02-17,0,83.4638951428571,27.931818
2019-02-24,0,82.6473312857143,28.1818185714286
2019-03-03,0,82.5830527142857,27.7142857142857
2019-03-10,0,80.3619378571428,27.7662337142857
2019-03-17,0,86.4587608571428,27.4805194285714
2019-03-24,0,84.8257207142857,27.61039
2019-03-31,0,86.9597031428572,26.8311688571429
2019-04-07,0,83.0369248571428,27.2602814285714
2019-04-14,0,83.091605,26.9266425714286
2019-04-21,0,78.4083412857143,27.4956708571429
2019-04-28,0,83.4901627142857,26.8988094285714
2019-05-05,0,85.3876731428571,26.2272728571429
2019-05-12,0,87.8006841428571,26.181818
2019-05-19,0,86.1329678571429,26.2597405714286
2019-05-26,0,86.15217,25.2467531428571
2019-06-02,0,79.6224001428571,25.2129868571429
2019-06-09,0,79.9503884285714,25.2602817142857
2019-06-16,0,75.3374114285714,25.5584414285714
2019-06-23,0,78.6908987142857,24.8961037142857
2019-06-30,0,87.4676464285714,24.3766231428571
2019-07-07,0,78.5258935714286,24.844156
2019-07-14,0,83.9299187142857,23.4155845714286
2019-07-21,1,82.4264171428571,24.155844
2019-07-28,0,84.443638,23.6493508571429
2019-08-04,2,82.8384891428571,24.1688314285714
2019-08-11,1,85.0448522857143,24.1688311428571
2019-08-18,0,89.3236715714286,23.5324671428571
2019-08-25,0,86.035769,23.8268397142857
2019-09-01,0,84.2696662857143,24.5671
2019-09-08,0,81.8453202857143,24.3885285714286
2019-09-15,1,76.3228508571429,25.079004
2019-09-22,0,78.128558,24.975108
2019-09-29,0,81.2800042857143,25.2619048571429
2019-10-06,0,81.718808,25.0757571428571
2019-10-13,0,76.6529978571429,25.7294377142857
2019-10-20,0,84.6623975714286,25.7099568571429
2019-10-27,0,81.3932811428571,26.0216451428571
2019-11-03,0,82.1516627142857,26.0376622857143
2019-11-10,0,81.6785364285714,26.3610388571429
2019-11-17,0,80.8566315714286,26.4831168571429
2019-11-24,0,82.817123,26.1311688571429
2019-12-01,0,81.0651177142857,25.9584414285714
2019-12-08,0,77.3745665714286,26.6610388571429
2019-12-15,0,79.61133,26.251948
2019-12-22,0,79.2627094285714,26.6415585714286
2019-12-29,0,80.5450558333333,26.5916666666667
2020-01-05,0,80.0581157142857,27.0845237142857
2020-01-12,0,80.6283585714286,28.1488094285714
2020-01-19,0,79.7798877142857,27.2202382857143
2020-01-26,0,81.5266342857143,27.7634577142857
2020-02-02,0,81.8634492857143,27.5071428571429
2020-02-09,0,82.6888785714286,27.5142857142857
2020-02-16,0,82.206113,26.8961037142857
2020-02-23,0,82.1488884285714,28.3349565714286
2020-03-01,1,82.0895592857143,28.5535711428571
2020-03-08,0,82.2922692857143,27.3214285714286
2020-03-15,0,82.4556678571429,27.9686145714286
2020-03-22,0,82.1389884285714,27.5416662857143
2020-03-29,1,78.2314057142857,28.3749997142857
2020-04-05,0,81.8710308571429,28.2619045714286
2020-04-12,0,81.267155,27.8392854285714
2020-04-19,1,84.5973112857143,26.5357142857143
2020-04-26,0,84.2521485714286,26.2976191428571
2020-05-03,0,85.1176087142857,26.4880954285714
2020-05-10,0,86.0906648571429,25.740896
2020-05-17,1,84.6167078571429,26.1666662857143
2020-05-24,0,81.5250565714286,26.4583334285714
2020-05-31,2,83.3823538571429,26.125
2020-06-07,0,80.0088305714286,26.4390757142857
2020-06-14,0,76.284458,26.4810245714286
2020-06-21,0,79.767285,25.40295
2020-06-28,3,79.3628062857143,24.895889
2020-07-05,0,78.3682407142857,25.1110317142857
2020-07-12,0,80.8310028571429,24.6537265714286
2020-07-19,0,75.1374721428571,25.054479
2020-07-26,0,76.5058485714286,25.4057734285714
2020-08-02,0,77.2111031428571,24.334886
2020-08-09,0,77.4026642857143,25.062112
2020-08-16,0,77.6648657142857,25.2308488571429
2020-08-23,0,77.160172,24.3310042857143
2020-08-30,0,75.4567685714286,25.3083777142857
2020-09-06,1,75.7613107142857,25.3304862857143
2020-09-13,0,75.3852008571429,24.9466877142857
2020-09-20,0,78.1126371428571,25.4849897142857
2020-09-27,0,74.3822257142857,26.1632652857143
2020-10-04,0,78.1731954285714,26.0830745714286
2020-10-11,0,77.9095771428571,26.2945137142857
2020-10-18,0,79.2119837142857,26.2727745714286
2020-10-25,0,80.6888421428571,26.7163562857143
2020-11-01,1,89.1486755714286,25.5646525714286
2020-11-08,0,73.9163571428571,26.9060554285714
2020-11-15,0,83.78673,26.8742
2020-11-22,0,73.3471011428571,26.9780017142857
2020-11-29,0,75.48142590482212,26.24781485048979
2020-12-06,0,75.48142590482212,26.24781485048979
2020-12-13,0,75.48142590482212,26.24781485048979
2020-12-20,0,75.48142590482212,26.24781485048979
2020-12-27,0,68.693465,28.3125
2021-01-03,0,69.9679837142857,28.3734471428571
2021-01-10,0,75.8075142857143,27.797412
2021-01-17,0,68.5150642857143,27.8333334285714
2021-01-24,0,68.9314405714286,28.0859211428571
