data,y,y_pred
2010-02-14,0,0.0
2010-02-21,0,0.0
2010-02-28,0,0.0
2010-03-07,1,0.0
2010-03-14,4,0.0
2010-03-21,5,0.0
2010-03-28,2,1.6666666666666667
2010-04-04,6,1.6666666666666667
2010-04-11,1,1.6666666666666667
2010-04-18,1,1.6666666666666667
2010-04-25,3,1.6666666666666667
2010-05-02,1,1.6666666666666667
2010-05-09,0,2.3333333333333335
2010-05-16,3,2.3333333333333335
2010-05-23,2,2.3333333333333335
2010-05-30,1,2.3333333333333335
2010-06-06,4,2.3333333333333335
2010-06-13,5,2.3333333333333335
2010-06-20,2,2.5
2010-06-27,1,2.5
2010-07-04,0,2.5
2010-07-11,1,2.5
2010-07-18,2,2.5
2010-07-25,2,2.5
2010-08-01,2,1.3333333333333333
2010-08-08,1,1.3333333333333333
2010-08-15,0,1.3333333333333333
2010-08-22,0,1.3333333333333333
2010-08-29,0,1.3333333333333333
2010-09-05,0,1.3333333333333333
2010-09-12,2,0.5
2010-09-19,1,0.5
2010-09-26,1,0.5
2010-10-03,1,0.5
2010-10-10,1,0.5
2010-10-17,1,0.5
2010-10-24,0,1.1666666666666667
2010-10-31,0,1.1666666666666667
2010-11-07,1,1.1666666666666667
2010-11-14,1,1.1666666666666667
2010-11-21,0,1.1666666666666667
2010-11-28,0,1.1666666666666667
2010-12-05,0,0.3333333333333333
2010-12-12,0,0.3333333333333333
2010-12-19,0,0.3333333333333333
2010-12-26,1,0.3333333333333333
2011-01-02,1,0.3333333333333333
2011-01-09,0,0.3333333333333333
2011-01-16,0,0.3333333333333333
2011-01-23,0,0.3333333333333333
2011-01-30,0,0.3333333333333333
2011-02-06,0,0.3333333333333333
2011-02-13,2,0.3333333333333333
2011-02-20,1,0.3333333333333333
2011-02-27,0,0.5
2011-03-06,1,0.5
2011-03-13,0,0.5
2011-03-20,2,0.5
2011-03-27,5,0.5
2011-04-03,0,0.5
2011-04-10,3,1.3333333333333333
2011-04-17,0,1.3333333333333333
2011-04-24,2,1.3333333333333333
2011-05-01,3,1.3333333333333333
2011-05-08,2,1.3333333333333333
2011-05-15,4,1.3333333333333333
2011-05-22,0,2.3333333333333335
2011-05-29,0,2.3333333333333335
2011-06-05,4,2.3333333333333335
2011-06-12,3,2.3333333333333335
2011-06-19,2,2.3333333333333335
2011-06-26,3,2.3333333333333335
2011-07-03,1,2.0
2011-07-10,0,2.0
2011-07-17,1,2.0
2011-07-24,1,2.0
2011-07-31,1,2.0
2011-08-07,0,2.0
2011-08-14,0,0.6666666666666666
2011-08-21,1,0.6666666666666666
2011-08-28,2,0.6666666666666666
2011-09-04,0,0.6666666666666666
2011-09-11,0,0.6666666666666666
2011-09-18,0,0.6666666666666666
2011-09-25,1,0.5
2011-10-02,0,0.5
2011-10-09,0,0.5
2011-10-16,0,0.5
2011-10-23,0,0.5
2011-10-30,1,0.5
2011-11-06,0,0.3333333333333333
2011-11-13,1,0.3333333333333333
2011-11-20,0,0.3333333333333333
2011-11-27,0,0.3333333333333333
2011-12-04,0,0.3333333333333333
2011-12-11,0,0.3333333333333333
2011-12-18,0,0.16666666666666666
2011-12-25,1,0.16666666666666666
2012-01-01,0,0.16666666666666666
2012-01-08,0,0.16666666666666666
2012-01-15,0,0.16666666666666666
2012-01-22,1,0.16666666666666666
2012-01-29,0,0.3333333333333333
2012-02-05,3,0.3333333333333333
2012-02-12,1,0.3333333333333333
2012-02-19,1,0.3333333333333333
2012-02-26,3,0.3333333333333333
2012-03-04,6,0.3333333333333333
2012-03-11,5,2.3333333333333335
2012-03-18,9,2.3333333333333335
2012-03-25,6,2.3333333333333335
2012-04-01,4,2.3333333333333335
2012-04-08,13,2.3333333333333335
2012-04-15,8,2.3333333333333335
2012-04-22,16,7.5
2012-04-29,12,7.5
2012-05-06,21,7.5
2012-05-13,12,7.5
2012-05-20,5,7.5
2012-05-27,6,7.5
2012-06-03,9,12.0
2012-06-10,5,12.0
2012-06-17,4,12.0
2012-06-24,7,12.0
2012-07-01,3,12.0
2012-07-08,8,12.0
2012-07-15,6,6.0
2012-07-22,8,6.0
2012-07-29,9,6.0
2012-08-05,1,6.0
2012-08-12,3,6.0
2012-08-19,2,6.0
2012-08-26,3,4.833333333333333
2012-09-02,2,4.833333333333333
2012-09-09,4,4.833333333333333
2012-09-16,0,4.833333333333333
2012-09-23,0,4.833333333333333
2012-09-30,1,4.833333333333333
2012-10-07,1,1.6666666666666667
2012-10-14,0,1.6666666666666667
2012-10-21,0,1.6666666666666667
2012-10-28,1,1.6666666666666667
2012-11-04,0,1.6666666666666667
2012-11-11,0,1.6666666666666667
2012-11-18,1,0.3333333333333333
2012-11-25,0,0.3333333333333333
2012-12-02,0,0.3333333333333333
2012-12-09,1,0.3333333333333333
2012-12-16,0,0.3333333333333333
2012-12-23,0,0.3333333333333333
2012-12-30,1,0.3333333333333333
2013-01-06,1,0.3333333333333333
2013-01-13,2,0.3333333333333333
2013-01-20,0,0.3333333333333333
2013-01-27,4,0.3333333333333333
2013-02-03,2,0.3333333333333333
2013-02-10,0,1.6666666666666667
2013-02-17,1,1.6666666666666667
2013-02-24,3,1.6666666666666667
2013-03-03,5,1.6666666666666667
2013-03-10,5,1.6666666666666667
2013-03-17,11,1.6666666666666667
2013-03-24,23,4.166666666666667
2013-03-31,20,4.166666666666667
2013-04-07,63,4.166666666666667
2013-04-14,71,4.166666666666667
2013-04-21,61,4.166666666666667
2013-04-28,19,4.166666666666667
2013-05-05,41,42.833333333333336
2013-05-12,23,42.833333333333336
2013-05-19,16,42.833333333333336
2013-05-26,6,42.833333333333336
2013-06-02,5,42.833333333333336
2013-06-09,11,42.833333333333336
2013-06-16,5,17.0
2013-06-23,8,17.0
2013-06-30,10,17.0
2013-07-07,4,17.0
2013-07-14,7,17.0
2013-07-21,6,17.0
2013-07-28,4,6.666666666666667
2013-08-04,3,6.666666666666667
2013-08-11,1,6.666666666666667
2013-08-18,2,6.666666666666667
2013-08-25,0,6.666666666666667
2013-09-01,1,6.666666666666667
2013-09-08,0,1.8333333333333333
2013-09-15,1,1.8333333333333333
2013-09-22,1,1.8333333333333333
2013-09-29,3,1.8333333333333333
2013-10-06,3,1.8333333333333333
2013-10-13,1,1.8333333333333333
2013-10-20,0,1.5
2013-10-27,1,1.5
2013-11-03,0,1.5
2013-11-10,0,1.5
2013-11-17,0,1.5
2013-11-24,0,1.5
2013-12-01,0,0.16666666666666666
2013-12-08,0,0.16666666666666666
2013-12-15,1,0.16666666666666666
2013-12-22,0,0.16666666666666666
2013-12-29,0,0.16666666666666666
2014-01-05,0,0.16666666666666666
2014-01-12,1,0.16666666666666666
2014-01-19,1,0.16666666666666666
2014-01-26,0,0.16666666666666666
2014-02-02,1,0.16666666666666666
2014-02-09,1,0.16666666666666666
2014-02-16,0,0.16666666666666666
2014-02-23,0,0.6666666666666666
2014-03-02,0,0.6666666666666666
2014-03-09,0,0.6666666666666666
2014-03-16,2,0.6666666666666666
2014-03-23,1,0.6666666666666666
2014-03-30,4,0.6666666666666666
2014-04-06,9,1.1666666666666667
2014-04-13,6,1.1666666666666667
2014-04-20,2,1.1666666666666667
2014-04-27,5,1.1666666666666667
2014-05-04,12,1.1666666666666667
2014-05-11,3,1.1666666666666667
2014-05-18,2,6.166666666666667
2014-05-25,8,6.166666666666667
2014-06-01,2,6.166666666666667
2014-06-08,1,6.166666666666667
2014-06-15,3,6.166666666666667
2014-06-22,2,6.166666666666667
2014-06-29,3,3.0
2014-07-06,1,3.0
2014-07-13,2,3.0
2014-07-20,1,3.0
2014-07-27,1,3.0
2014-08-03,0,3.0
2014-08-10,1,1.3333333333333333
2014-08-17,0,1.3333333333333333
2014-08-24,2,1.3333333333333333
2014-08-31,2,1.3333333333333333
2014-09-07,0,1.3333333333333333
2014-09-14,0,1.3333333333333333
2014-09-21,0,0.8333333333333334
2014-09-28,2,0.8333333333333334
2014-10-05,1,0.8333333333333334
2014-10-12,1,0.8333333333333334
2014-10-19,0,0.8333333333333334
2014-10-26,1,0.8333333333333334
2014-11-02,1,0.8333333333333334
2014-11-09,2,0.8333333333333334
2014-11-16,0,0.8333333333333334
2014-11-23,1,0.8333333333333334
2014-11-30,0,0.8333333333333334
2014-12-07,0,0.8333333333333334
2014-12-14,0,0.6666666666666666
2014-12-21,1,0.6666666666666666
2014-12-28,0,0.6666666666666666
2015-01-04,2,0.6666666666666666
2015-01-11,0,0.6666666666666666
2015-01-18,0,0.6666666666666666
2015-01-25,0,0.5
2015-02-01,2,0.5
2015-02-08,0,0.5
2015-02-15,3,0.5
2015-02-22,2,0.5
2015-03-01,3,0.5
2015-03-08,4,1.6666666666666667
2015-03-15,2,1.6666666666666667
2015-03-22,1,1.6666666666666667
2015-03-29,5,1.6666666666666667
2015-04-05,7,1.6666666666666667
2015-04-12,14,1.6666666666666667
2015-04-19,18,5.5
2015-04-26,17,5.5
2015-05-03,23,5.5
2015-05-10,10,5.5
2015-05-17,8,5.5
2015-05-24,10,5.5
2015-05-31,7,14.333333333333334
2015-06-07,8,14.333333333333334
2015-06-14,6,14.333333333333334
2015-06-21,12,14.333333333333334
2015-06-28,1,14.333333333333334
2015-07-05,16,14.333333333333334
2015-07-12,19,8.333333333333334
2015-07-19,28,8.333333333333334
2015-07-26,13,8.333333333333334
2015-08-02,3,8.333333333333334
2015-08-09,11,8.333333333333334
2015-08-16,11,8.333333333333334
2015-08-23,5,14.166666666666666
2015-08-30,5,14.166666666666666
2015-09-06,4,14.166666666666666
2015-09-13,0,14.166666666666666
2015-09-20,3,14.166666666666666
2015-09-27,1,14.166666666666666
2015-10-04,0,3.0
2015-10-11,0,3.0
2015-10-18,1,3.0
2015-10-25,0,3.0
2015-11-01,0,3.0
2015-11-08,2,3.0
2015-11-15,4,0.5
2015-11-22,1,0.5
2015-11-29,0,0.5
2015-12-06,5,0.5
2015-12-13,1,0.5
2015-12-20,0,0.5
2015-12-27,1,1.8333333333333333
2016-01-03,3,1.8333333333333333
2016-01-10,2,1.8333333333333333
2016-01-17,1,1.8333333333333333
2016-01-24,0,1.8333333333333333
2016-01-31,7,1.8333333333333333
2016-02-07,15,2.3333333333333335
2016-02-14,28,2.3333333333333335
2016-02-21,39,2.3333333333333335
2016-02-28,42,2.3333333333333335
2016-03-06,28,2.3333333333333335
2016-03-13,22,2.3333333333333335
2016-03-20,10,29.0
2016-03-27,6,29.0
2016-04-03,6,29.0
2016-04-10,7,29.0
2016-04-17,4,29.0
2016-04-24,6,29.0
2016-05-01,0,6.5
2016-05-08,8,6.5
2016-05-15,5,6.5
2016-05-22,0,6.5
2016-05-29,3,6.5
2016-06-05,8,6.5
2016-06-12,2,4.0
2016-06-19,3,4.0
2016-06-26,2,4.0
2016-07-03,0,4.0
2016-07-10,0,4.0
2016-07-17,0,4.0
2016-07-24,1,1.1666666666666667
2016-07-31,1,1.1666666666666667
2016-08-07,0,1.1666666666666667
2016-08-14,1,1.1666666666666667
2016-08-21,2,1.1666666666666667
2016-08-28,3,1.1666666666666667
2016-09-04,5,1.3333333333333333
2016-09-11,1,1.3333333333333333
2016-09-18,2,1.3333333333333333
2016-09-25,0,1.3333333333333333
2016-10-02,0,1.3333333333333333
2016-10-09,0,1.3333333333333333
2016-10-16,0,1.3333333333333333
2016-10-23,0,1.3333333333333333
2016-10-30,1,1.3333333333333333
2016-11-06,0,1.3333333333333333
2016-11-13,5,1.3333333333333333
2016-11-20,2,1.3333333333333333
2016-11-27,3,1.3333333333333333
2016-12-04,2,1.3333333333333333
2016-12-11,1,1.3333333333333333
2016-12-18,2,1.3333333333333333
2016-12-25,0,1.3333333333333333
2017-01-01,2,1.3333333333333333
2017-01-08,1,1.6666666666666667
2017-01-15,0,1.6666666666666667
2017-01-22,1,1.6666666666666667
2017-01-29,0,1.6666666666666667
2017-02-05,2,1.6666666666666667
2017-02-12,2,1.6666666666666667
2017-02-19,0,1.0
2017-02-26,0,1.0
2017-03-05,5,1.0
2017-03-12,1,1.0
2017-03-19,0,1.0
2017-03-26,0,1.0
2017-04-02,2,1.0
2017-04-09,0,1.0
2017-04-16,0,1.0
2017-04-23,1,1.0
2017-04-30,0,1.0
2017-05-07,0,1.0
2017-05-14,1,0.5
2017-05-21,2,0.5
2017-05-28,0,0.5
2017-06-04,0,0.5
2017-06-11,0,0.5
2017-06-18,0,0.5
2017-06-25,0,0.5
2017-07-02,0,0.5
2017-07-09,0,0.5
2017-07-16,0,0.5
2017-07-23,0,0.5
2017-07-30,0,0.5
2017-08-06,0,0.0
2017-08-13,0,0.0
2017-08-20,0,0.0
2017-08-27,0,0.0
2017-09-03,0,0.0
2017-09-10,0,0.0
2017-09-17,0,0.0
2017-09-24,0,0.0
2017-10-01,0,0.0
2017-10-08,0,0.0
2017-10-15,0,0.0
2017-10-22,0,0.0
2017-10-29,0,0.0
2017-11-05,0,0.0
2017-11-12,0,0.0
2017-11-19,1,0.0
2017-11-26,0,0.0
2017-12-03,0,0.0
2017-12-10,1,0.16666666666666666
2017-12-17,0,0.16666666666666666
2017-12-24,0,0.16666666666666666
2017-12-31,0,0.16666666666666666
2018-01-07,0,0.16666666666666666
2018-01-14,1,0.16666666666666666
2018-01-21,0,0.3333333333333333
2018-01-28,0,0.3333333333333333
2018-02-04,0,0.3333333333333333
2018-02-11,0,0.3333333333333333
2018-02-18,1,0.3333333333333333
2018-02-25,0,0.3333333333333333
2018-03-04,0,0.16666666666666666
2018-03-11,1,0.16666666666666666
2018-03-18,0,0.16666666666666666
2018-03-25,0,0.16666666666666666
2018-04-01,0,0.16666666666666666
2018-04-08,0,0.16666666666666666
2018-04-15,1,0.16666666666666666
2018-04-22,0,0.16666666666666666
2018-04-29,1,0.16666666666666666
2018-05-06,0,0.16666666666666666
2018-05-13,0,0.16666666666666666
2018-05-20,0,0.16666666666666666
2018-05-27,0,0.3333333333333333
2018-06-03,0,0.3333333333333333
2018-06-10,0,0.3333333333333333
2018-06-17,0,0.3333333333333333
2018-06-24,0,0.3333333333333333
2018-07-01,0,0.3333333333333333
2018-07-08,0,0.0
2018-07-15,0,0.0
2018-07-22,0,0.0
2018-07-29,0,0.0
2018-08-05,0,0.0
2018-08-12,0,0.0
2018-08-19,0,0.0
2018-08-26,0,0.0
2018-09-02,0,0.0
2018-09-09,0,0.0
2018-09-16,0,0.0
2018-09-23,0,0.0
2018-09-30,0,0.0
2018-10-07,1,0.0
2018-10-14,1,0.0
2018-10-21,0,0.0
2018-10-28,0,0.0
2018-11-04,1,0.0
2018-11-11,0,0.5
2018-11-18,1,0.5
2018-11-25,2,0.5
2018-12-02,0,0.5
2018-12-09,0,0.5
2018-12-16,1,0.5
2018-12-23,0,0.6666666666666666
2018-12-30,0,0.6666666666666666
2019-01-06,0,0.6666666666666666
2019-01-13,0,0.6666666666666666
2019-01-20,0,0.6666666666666666
2019-01-27,0,0.6666666666666666
2019-02-03,1,0.0
2019-02-10,1,0.0
2019-02-17,2,0.0
2019-02-24,1,0.0
2019-03-03,0,0.0
2019-03-10,0,0.0
2019-03-17,1,0.8333333333333334
2019-03-24,2,0.8333333333333334
2019-03-31,3,0.8333333333333334
2019-04-07,1,0.8333333333333334
2019-04-14,2,0.8333333333333334
2019-04-21,3,0.8333333333333334
2019-04-28,5,2.0
2019-05-05,14,2.0
2019-05-12,11,2.0
2019-05-19,16,2.0
2019-05-26,11,2.0
2019-06-02,16,2.0
2019-06-09,26,12.166666666666666
2019-06-16,42,12.166666666666666
2019-06-23,56,12.166666666666666
2019-06-30,45,12.166666666666666
2019-07-07,59,12.166666666666666
2019-07-14,39,12.166666666666666
2019-07-21,54,44.5
2019-07-28,33,44.5
2019-08-04,29,44.5
2019-08-11,26,44.5
2019-08-18,10,44.5
2019-08-25,15,44.5
2019-09-01,17,27.833333333333332
2019-09-08,9,27.833333333333332
2019-09-15,7,27.833333333333332
2019-09-22,7,27.833333333333332
2019-09-29,8,27.833333333333332
2019-10-06,7,27.833333333333332
2019-10-13,2,9.166666666666666
2019-10-20,2,9.166666666666666
2019-10-27,3,9.166666666666666
2019-11-03,3,9.166666666666666
2019-11-10,4,9.166666666666666
2019-11-17,1,9.166666666666666
2019-11-24,3,2.5
2019-12-01,1,2.5
2019-12-08,1,2.5
2019-12-15,0,2.5
2019-12-22,1,2.5
2019-12-29,1,2.5
2020-01-05,2,1.1666666666666667
2020-01-12,5,1.1666666666666667
2020-01-19,4,1.1666666666666667
2020-01-26,4,1.1666666666666667
2020-02-02,3,1.1666666666666667
2020-02-09,2,1.1666666666666667
2020-02-16,7,3.3333333333333335
2020-02-23,6,3.3333333333333335
2020-03-01,6,3.3333333333333335
2020-03-08,19,3.3333333333333335
2020-03-15,9,3.3333333333333335
2020-03-22,10,3.3333333333333335
2020-03-29,17,9.5
2020-04-05,22,9.5
2020-04-12,17,9.5
2020-04-19,23,9.5
2020-04-26,35,9.5
2020-05-03,43,9.5
2020-05-10,52,26.166666666666668
2020-05-17,57,26.166666666666668
2020-05-24,84,26.166666666666668
2020-05-31,86,26.166666666666668
2020-06-07,56,26.166666666666668
2020-06-14,72,26.166666666666668
2020-06-21,59,67.83333333333333
2020-06-28,53,67.83333333333333
2020-07-05,50,67.83333333333333
2020-07-12,38,67.83333333333333
2020-07-19,26,67.83333333333333
2020-07-26,13,67.83333333333333
2020-08-02,7,39.833333333333336
2020-08-09,15,39.833333333333336
2020-08-16,7,39.833333333333336
2020-08-23,6,39.833333333333336
2020-08-30,5,39.833333333333336
2020-09-06,2,39.833333333333336
2020-09-13,2,7.0
2020-09-20,8,7.0
2020-09-27,0,7.0
2020-10-04,3,7.0
2020-10-11,3,7.0
2020-10-18,3,7.0
2020-10-25,0,3.1666666666666665
